bookID,title,authors
4624,Chronik eines angekündigten Todes,Gabriel García Márquez/Curt Meyer-Clason
4625,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.
4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway
4627,For Whom The Bell Tolls,Ernest Hemingway
4631,A Moveable Feast,Ernest Hemingway
4633,Islands in the Stream,Ernest Hemingway
4637,Berlin Blues,Sven Regener/John Brownjohn
4641,The Short Stories,Ernest Hemingway
4642,Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway
4651,The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston
4653,Until I Find You,John Irving
4654,The Imaginary Girlfriend,John Irving
4656,The Fourth Hand,John Irving
4657,The Water-Method Man,John Irving
4658,Setting Free the Bears,John Irving
4660,The 158-Pound Marriage,John Irving
4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli
4664,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli
4666,On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman
4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl
4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald
4674,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins
4675,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes
4677,The Great Gatsby,F. Scott Fitzgerald
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow
4681,Reversible Errors (Kindle County Legal Thriller #6),Scott Turow
4682,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow
4683,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow
4685,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow
4686,Ultimate Punishment,Scott Turow
4692,The Physician (Cole Family Trilogy  #1),Noah Gordon
4693,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić
4695,The Rabbi,Noah Gordon
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić
4698,The Frequencies,Noah Eli Gordon
4700,Chamán (Familia Cole  #2),Noah Gordon/Elsa Mateo
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon
4704,Ocean Star Express,Mark Haddon/Peter   Sutton
4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass
4717,This Side of Paradise (Paradise  #1),Steven L. Layne
4723,Trimalchio,F. Scott Fitzgerald/James L.W. West III
4738,Souvenir of Canada 2,Douglas Coupland
4739,Souvenir of Canada,Douglas Coupland
4742,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith
4745,World War 3 Illustrated: Confrontational Comics,Scott   Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones
4746,Master Index: An Illustrated Guide,Time-Life Books
4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas
4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell/John    Batchelor
4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix
4796,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw
4799,Cannery Row,John Steinbeck
4801,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott
4802,Tortilla Flat,John Steinbeck
4803,The Log from the Sea of Cortez,John Steinbeck/Richard Astro
4805,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/William J.H. Andrewes/William J. H. Andrewes
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/Neil Armstrong
4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas
4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes
4813,1421: The Year China Discovered America,Gavin Menzies
4817,Dr. Desirable,Kristi Gold
4820,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick
4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.
4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.
4830,Shalimar the Clown,Salman Rushdie
4832,Midnight's Children,Salman Rushdie
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck
4836,Fury,Salman Rushdie
4845,Code Complete,Steve McConnell
4864,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie
4866,How to Stop Worrying and Start Living,Dale Carnegie
4870,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie
4873,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom
4887,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller/Ruth Ward
4888,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/Renée Mauborgne
4900,Heart of Darkness,Joseph Conrad
4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts
4907,Heart of Darkness,Joseph Conrad
4909,Teacher Man (Frank McCourt  #3),Frank McCourt
4916,Angela's Ashes,Frank McCourt
4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome
4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome
4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome
4925,Three Men in a Boat,Jerome K. Jerome
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis
4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel
4933,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley
4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky
4935,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff
4936,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.
4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus
4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey
4943,Hungry Planet,Peter Menzel/Faith D'Aluisio
4944,The Very Hungry Caterpillar,Eric Carle
4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don    Wood
4947,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain
4950,The Hungry Tide,Amitav Ghosh
4951,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth
4952,What Is the What,Dave Eggers
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers
4954,You Shall Know Our Velocity!,Dave Eggers
4955,How We Are Hungry,Dave Eggers
4956,How We Are Hungry: Stories,Dave Eggers
4963,Merry Christmas  Stinky Face,Lisa McCourt/Cyd Moore
4964,Love You Until--,Lisa McCourt/Cyd Moore
4965,Year of Wonders,Geraldine Brooks
4966,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann/American Academy of Pediatrics
4978,Wolves of the Calla (The Dark Tower  #5),Stephen King/Bernie Wrightson
4979,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris
4986,God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.
4987,Jailbird,Kurt Vonnegut Jr.
4988,Fates Worse Than Death,Kurt Vonnegut Jr.
4989,The Red Tent,Anita Diamant
4990,Inside the Red Tent,Sandra Hack Polaski
4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding
4997,La Jeune fille à la perle,Tracy Chevalier/Marie-Odile Fortier-Masek
4999,Iron Kingdom: The Rise and Downfall of Prussia  1600–1947,Christopher   Clark
5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe
5005,Berlin: The Downfall  1945,Antony Beevor
5008,El azul de la virgen,Tracy Chevalier
5015,Saturday,Ian McEwan
5027,I Love Saturdays y domingos,Alma Flor Ada/Elivia Savadier
5051,A Dangerous Fortune,Ken Follett
5053,The Man From St. Petersburg,Ken Follett
5055,Night Over Water,Ken Follett
5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell
5061,La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto,Marcia Angell
5062,Jackdaws,Ken Follett
5065,Whiteout,Ken Follett/David Tennant
5066,Jackdaws,Ken Follett
5069,Battle Angel Alita - Last Order : Angel's Vision  Vol. 08,Yukito Kishiro
5071,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,Yukito Kishiro
5073,Gunnm Last Order  Tome 01,Yukito Kishiro
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger
5084,My Life in France,Julia Child/Alex Prud'Homme
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson
5094,The Drawing of the Three (The Dark Tower  #2),Stephen King
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin
5104,The Handmaid's Tale,Margaret Atwood
5107,The Catcher in the Rye,J.D. Salinger
5111,The Catcher in the Rye - Barron's Book Notes,Barron's
5113,Franny and Zooey,J.D. Salinger
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley
5129,Brave New World,Aldous Huxley
5130,Island,Aldous Huxley
5131,The Perennial Philosophy,Aldous Huxley
5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman
5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer
5135,Point Counter Point,Aldous Huxley
5136,After Many a Summer Dies the Swan,Aldous Huxley
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley
5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney
5148,A Separate Peace,John Knowles/David Levithan
5157,Black and Blue,Anna Quindlen
5158,A Virtuous Woman,Kaye Gibbons
5159,Here on Earth,Alice Hoffman
5160,The Heart of a Woman,Maya Angelou
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard
5167,Cane River,Lalita Tademy
5168,Where the Heart Is,Billie Letts
5169,Oprah Winfrey,Katherine E. Krohn
5171,Drowning Ruth,Christina Schwarz
5174,Fall on Your Knees,Ann-Marie MacDonald
5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage
5176,While I Was Gone,Sue Miller
5179,Mother of Pearl,Melinda Haynes
5186,Breath  Eyes  Memory,Edwidge Danticat
5187,The Book of Ruth,Jane Hamilton
5190,Open House,Elizabeth Berg
5191,The Pilot's Wife,Anita Shreve
5196,Tara Road,Maeve Binchy
5197,A Lesson Before Dying,Ernest J. Gaines
5198,Paradise,Toni Morrison
5202,The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood
5203,She's Come Undone,Wally Lamb
5204,We Were the Mulvaneys,Joyce Carol Oates
5205,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt
5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden
5209,The Meanest Thing To Say,Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood
5210,The Good Earth (House of Earth  #1),Pearl S. Buck
5211,A Fine Balance,Rohinton Mistry
5212,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood
5213,White Oleander,Janet Fitch
5214,Cry  the Beloved Country,Alan Paton
5215,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa
5216,Song of Solomon,Toni Morrison
5217,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa
5219,The Bluest Eye,Toni Morrison
5220,The Poisonwood Bible,Barbara Kingsolver
5230,Vergeef me,Wally Lamb/Inge de Heer
5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza
5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout
5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard
5261,A Backward Glance,Edith Wharton/Louis Auchincloss
5272,The Best Short Stories of Edith Wharton,Edith Wharton
5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland
5294,Oscar Wilde,Richard Ellmann
5296,An Ideal Husband,Oscar Wilde
5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides
5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson
5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias
5306,Travels with Charley: In Search of America,John Steinbeck
5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott
5308,The Pearl,John Steinbeck
5309,The Life and Times of Scrooge McDuck,Don Rosa
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa
5314,The Last Christmas of Ebenezer Scrooge,Marvin Kaye
5316,Uncle Scrooge #359,Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli
5319,A Christmas Story,Jean Shepherd
5321,My First Story of Christmas,Tim Dowley/Roger Langton
5322,The Christmas Story,Jane Werner Watson/Eloise Wilkin
5327,A Christmas Carol,Charles Dickens/P.J. Lynch
5328,A Christmas Carol,Charles Dickens
5330,The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech
5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham
5337,Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates
5338,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens
5344,Hard Times,Charles Dickens
5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham
5346,The Last Juror,John Grisham
5348,The Testament,John Grisham/Jorma-Veikko Sappinen
5349,The Rainmaker,John Grisham
5350,The Partner,John Grisham
5351,The Street Lawyer,John Grisham
5352,The Summons,John Grisham
5354,The Brethren,John Grisham
5356,The King of Torts,John Grisham
5357,Skipping Christmas,John Grisham
5358,The Firm,Robin Waterfield/John Grisham
5359,The Client,John Grisham
5360,A Painted House,John Grisham
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller
5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon
5368,Forever Amber,Kathleen Winsor
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross
5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron
5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant
5376,Dragon's Eye (Stonefort  #1),James A. Hetley
5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly
5402,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton
5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Körber
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann
5414,'Salem's Lot,Stephen King/Ron McLarty
5415,'Salem's Lot,Stephen King
5417,Carrie / 'Salem's Lot / The Shining,Stephen King
5419,'Salem's Lot,Stephen King
5420,'Salem's Lot,Stephen King
5427,Orientalism,Edward W. Said
5439,Interpreter of Maladies,Jhumpa Lahiri
5442,The Faiths of the Founding Fathers,David L. Holmes
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares
5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus
5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens
5477,1984,George Orwell/Erich Fromm
5478,Nineteen Eighty-Four,George Orwell
5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens
5481,Brave New World Revisited,Aldous Huxley
5485,Brave New World,Aldous Huxley
5486,Andrew Carnegie,David Nasaw
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz
5490,Children of the Alley,Naguib Mahfouz/Peter Theroux
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick
5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz
5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz
5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold
5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry
5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James
5526,Dear John,Nicholas Sparks
5527,All the King's Men,Robert Penn Warren
5528,Cliffs notes on Warren's All the King's Men,L. David Allen
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier
